raceId,driverId,year,constructorId,grid,position,win,pole,pit_stop_count,pit_stop_binary
868,17,2012,9,2,1,1,0,2,0
868,18,2012,1,18,10,0,0,2,0
868,20,2012,9,4,3,0,0,2,0
868,30,2012,131,3,7,0,0,2,0
868,37,2012,164,22,20,0,0,1,0
868,39,2012,164,23,21,0,0,2,0
868,154,2012,208,10,6,0,0,2,0
868,155,2012,15,12,11,0,0,2,0
868,807,2012,10,9,12,0,0,2,0
868,808,2012,207,19,24,0,0,0,0
868,811,2012,3,15,9,0,0,2,0
868,813,2012,3,7,16,0,0,2,0
868,814,2012,10,11,23,0,0,1,0
868,815,2012,15,17,22,0,0,1,0
868,817,2012,5,14,13,0,0,2,0
868,818,2012,5,16,14,0,0,2,0
868,819,2012,206,24,19,0,0,2,0
869,1,2012,1,8,24,0,0,3,1
869,3,2012,131,17,10,0,0,3,1
869,4,2012,6,1,1,1,1,2,0
869,5,2012,207,19,19,0,0,4,1
869,8,2012,208,10,3,0,0,2,0
869,10,2012,206,22,22,0,0,2,0
869,13,2012,6,14,12,0,0,3,1
869,17,2012,9,3,8,0,0,2,0
869,18,2012,1,7,2,0,0,2,0
869,20,2012,9,2,5,0,0,2,0
869,30,2012,131,4,7,0,0,3,1
869,37,2012,164,23,21,0,0,2,0
869,39,2012,164,24,23,0,0,2,0
869,154,2012,208,15,18,0,0,3,1
869,155,2012,15,13,4,0,0,2,0
869,807,2012,10,5,9,0,0,3,1
869,808,2012,207,20,16,0,0,3,1
869,811,2012,3,16,17,0,0,3,1
869,813,2012,3,6,15,0,0,3,1
869,814,2012,10,9,11,0,0,2,0
869,815,2012,15,12,6,0,0,2,0
869,817,2012,5,11,13,0,0,2,0
869,818,2012,5,18,14,0,0,3,1
869,819,2012,206,21,20,0,0,2,0
870,1,2012,1,1,1,1,1,2,0
870,3,2012,131,13,10,0,0,2,0
870,4,2012,6,6,5,0,0,2,0
870,5,2012,207,19,17,0,0,3,1
870,8,2012,208,5,2,0,0,2,0
870,10,2012,206,22,21,0,0,2,0
870,13,2012,6,7,9,0,0,2,0
870,17,2012,9,11,8,0,0,3,1
870,18,2012,1,4,6,0,0,3,1
870,20,2012,9,3,4,0,0,3,1
870,30,2012,131,17,24,0,0,3,1
870,37,2012,164,23,22,0,0,2,0
870,39,2012,164,24,23,0,0,2,0
870,154,2012,208,2,3,0,0,2,0
870,155,2012,15,15,18,0,0,2,0
870,807,2012,10,10,11,0,0,2,0
870,808,2012,207,20,19,0,0,3,1
870,811,2012,3,9,7,0,0,2,0
870,813,2012,3,8,13,0,0,3,1
870,814,2012,10,12,12,0,0,2,0
870,815,2012,15,14,14,0,0,2,0
870,817,2012,5,18,15,0,0,3,1
870,818,2012,5,16,16,0,0,4,1
870,819,2012,206,21,20,0,0,2,0
871,1,2012,1,8,23,0,0,0,0
871,3,2012,131,18,11,0,0,2,0
871,4,2012,6,6,22,0,0,0,0
871,5,2012,207,19,17,0,0,2,0
871,8,2012,208,4,3,0,0,2,0
871,10,2012,206,21,15,0,0,2,0
871,13,2012,6,14,5,0,0,2,0
871,17,2012,9,7,6,0,0,2,0
871,18,2012,1,1,1,1,1,1,0
871,20,2012,9,11,2,0,0,1,0
871,30,2012,131,13,7,0,0,2,0
871,37,2012,164,22,18,0,0,3,1
871,39,2012,164,24,19,0,0,2,0
871,154,2012,208,9,24,0,0,0,0
871,155,2012,15,2,13,0,0,3,1
871,807,2012,10,12,4,0,0,2,0
871,808,2012,207,20,14,0,0,2,0
871,811,2012,3,17,12,0,0,2,0
871,813,2012,3,3,20,0,0,1,0
871,814,2012,10,10,10,0,0,2,0
871,815,2012,15,5,21,0,0,0,0
871,817,2012,5,16,9,0,0,2,0
871,818,2012,5,15,8,0,0,2,0
871,819,2012,206,23,16,0,0,1,0
872,1,2012,1,1,1,1,1,1,0
872,3,2012,131,7,7,0,0,2,0
872,4,2012,6,10,3,0,0,1,0
872,5,2012,207,18,14,0,0,2,0
872,8,2012,208,8,5,0,0,1,0
872,10,2012,206,20,17,0,0,2,0
872,13,2012,6,3,4,0,0,1,0
872,17,2012,9,11,20,0,0,1,0
872,18,2012,1,2,23,0,0,1,0
872,20,2012,9,6,22,0,0,2,0
872,30,2012,131,5,6,0,0,2,0
872,37,2012,164,23,18,0,0,1,0
872,39,2012,164,22,19,0,0,1,0
872,155,2012,15,9,9,0,0,1,0
872,808,2012,207,19,15,0,0,2,0
872,811,2012,3,14,10,0,0,1,0
872,813,2012,3,12,11,0,0,2,0
872,814,2012,10,4,8,0,0,1,0
872,815,2012,15,13,2,0,0,1,0
872,816,2012,208,16,13,0,0,1,0
872,817,2012,5,15,12,0,0,1,0
872,818,2012,5,17,24,0,0,0,0
872,819,2012,206,21,16,0,0,2,0
873,1,2012,1,1,24,0,1,1,0
873,3,2012,131,10,5,0,0,2,0
873,4,2012,6,5,3,0,0,2,0
873,5,2012,207,20,15,0,0,3,1
873,8,2012,208,12,6,0,0,2,0
873,10,2012,206,21,12,0,0,2,0
873,13,2012,6,13,8,0,0,3,1
873,17,2012,9,7,11,0,0,3,1
873,18,2012,1,4,2,0,0,2,0
873,20,2012,9,3,1,1,0,2,0
873,30,2012,131,9,21,0,0,2,0
873,37,2012,164,24,17,0,0,3,1
873,39,2012,164,23,23,0,0,1,0
873,154,2012,208,8,7,0,0,2,0
873,155,2012,15,18,13,0,0,3,1
873,807,2012,10,11,14,0,0,3,1
873,808,2012,207,19,19,0,0,4,1
873,811,2012,3,17,18,0,0,3,1
873,813,2012,3,2,22,0,0,3,1
873,814,2012,10,6,4,0,0,2,0
873,815,2012,15,14,10,0,0,2,0
873,817,2012,5,15,9,0,0,2,0
873,818,2012,5,16,20,0,0,2,0
873,819,2012,206,22,16,0,0,2,0
874,1,2012,1,9,5,0,0,2,0
874,3,2012,131,15,24,0,0,0,0
874,4,2012,6,7,23,0,0,0,0
874,5,2012,207,19,15,0,0,2,0
874,8,2012,208,8,6,0,0,2,0
874,10,2012,206,20,16,0,0,2,0
874,13,2012,6,11,2,0,0,2,0
874,17,2012,9,2,9,0,0,2,0
874,18,2012,1,3,4,0,0,2,0
874,20,2012,9,1,1,1,1,2,0
874,30,2012,131,13,11,0,0,2,0
874,37,2012,164,21,18,0,0,2,0
874,39,2012,164,24,21,0,0,1,0
874,154,2012,208,5,19,0,0,3,1
874,155,2012,15,4,3,0,0,2,0
874,807,2012,10,10,7,0,0,2,0
874,808,2012,207,23,17,0,0,3,1
874,811,2012,3,18,14,0,0,4,1
874,813,2012,3,14,8,0,0,2,0
874,814,2012,10,12,12,0,0,2,0
874,815,2012,15,6,22,0,0,1,0
874,817,2012,5,16,10,0,0,2,0
874,818,2012,5,17,13,0,0,2,0
874,819,2012,206,22,20,0,0,2,0
875,1,2012,1,3,10,0,0,3,1
875,3,2012,131,9,23,0,0,0,0
875,4,2012,6,4,3,0,0,2,0
875,5,2012,207,20,17,0,0,2,0
875,8,2012,208,5,5,0,0,2,0
875,10,2012,206,22,18,0,0,2,0
875,13,2012,6,6,4,0,0,2,0
875,17,2012,9,1,2,0,1,2,0
875,18,2012,1,11,24,0,0,0,0
875,20,2012,9,2,1,1,0,2,0
875,30,2012,131,10,13,0,0,2,0
875,37,2012,164,23,21,0,0,0,0
875,154,2012,208,7,7,0,0,2,0
875,155,2012,15,13,22,0,0,2,0
875,807,2012,10,8,6,0,0,2,0
875,808,2012,207,19,16,0,0,2,0
875,811,2012,3,18,15,0,0,2,0
875,813,2012,3,15,14,0,0,1,0
875,814,2012,10,14,12,0,0,2,0
875,815,2012,15,12,11,0,0,2,0
875,817,2012,5,16,9,0,0,2,0
875,818,2012,5,17,8,0,0,2,0
875,819,2012,206,21,19,0,0,2,0
876,1,2012,1,3,4,0,0,1,0
876,3,2012,131,10,11,0,0,1,0
876,4,2012,6,5,2,0,0,1,0
876,5,2012,207,20,18,0,0,1,0
876,8,2012,208,7,7,0,0,1,0
876,10,2012,206,21,20,0,0,1,0
876,13,2012,6,6,6,0,0,1,0
876,17,2012,9,2,3,0,0,1,0
876,18,2012,1,4,5,0,0,1,0
876,20,2012,9,1,1,1,1,1,0
876,30,2012,131,14,22,0,0,2,0
876,37,2012,164,22,23,0,0,1,0
876,39,2012,164,23,21,0,0,1,0
876,154,2012,208,11,9,0,0,1,0
876,155,2012,15,17,14,0,0,1,0
876,807,2012,10,12,8,0,0,1,0
876,808,2012,207,19,17,0,0,1,0
876,811,2012,3,13,10,0,0,1,0
876,813,2012,3,9,16,0,0,2,0
876,814,2012,10,16,12,0,0,1,0
876,815,2012,15,8,24,0,0,2,0
876,817,2012,5,15,13,0,0,1,0
876,818,2012,5,18,15,0,0,2,0
876,819,2012,206,24,19,0,0,1,0
877,1,2012,1,1,21,0,1,0,0
877,3,2012,131,8,23,0,0,1,0
877,4,2012,6,7,2,0,0,1,0
877,5,2012,207,19,13,0,0,1,0
877,8,2012,208,5,1,1,0,1,0
877,10,2012,206,22,14,0,0,1,0
877,13,2012,6,9,7,0,0,1,0
877,17,2012,9,2,20,0,0,1,0
877,18,2012,1,6,4,0,0,1,0
877,20,2012,9,3,3,0,0,2,0
877,30,2012,131,14,11,0,0,2,0
877,37,2012,164,23,17,0,0,1,0
877,39,2012,164,24,22,0,0,0,0
877,154,2012,208,10,19,0,0,2,0
877,155,2012,15,16,6,0,0,1,0
877,807,2012,10,11,24,0,0,0,0
877,808,2012,207,21,16,0,0,1,0
877,811,2012,3,15,8,0,0,1,0
877,813,2012,3,4,5,0,0,1,0
877,814,2012,10,13,9,0,0,3,1
877,815,2012,15,12,15,0,0,3,1
877,817,2012,5,17,10,0,0,2,0
877,818,2012,5,18,12,0,0,2,0
877,819,2012,206,20,18,0,0,1,0
878,1,2012,1,2,1,1,0,1,0
878,3,2012,131,17,13,0,0,1,0
878,4,2012,6,9,3,0,0,1,0
878,5,2012,207,22,18,0,0,1,0
878,8,2012,208,5,6,0,0,1,0
878,10,2012,206,19,19,0,0,1,0
878,13,2012,6,7,4,0,0,1,0
878,17,2012,9,3,23,0,0,0,0
878,18,2012,1,12,5,0,0,1,0
878,20,2012,9,1,2,0,1,1,0
878,30,2012,131,6,16,0,0,2,0
878,37,2012,164,23,21,0,0,1,0
878,39,2012,164,24,22,0,0,1,0
878,154,2012,208,4,7,0,0,1,0
878,155,2012,15,16,14,0,0,1,0
878,807,2012,10,8,8,0,0,1,0
878,808,2012,207,21,17,0,0,1,0
878,811,2012,3,11,10,0,0,1,0
878,813,2012,3,10,9,0,0,1,0
878,814,2012,10,13,15,0,0,2,0
878,815,2012,15,15,11,0,0,1,0
878,817,2012,5,18,12,0,0,1,0
878,818,2012,5,14,24,0,0,0,0
878,819,2012,206,20,20,0,0,1,0
879,1,2012,1,1,20,0,1,2,0
879,3,2012,131,10,15,0,0,4,1
879,4,2012,6,8,2,0,0,3,1
879,5,2012,207,20,14,0,0,5,1
879,8,2012,208,9,10,0,0,3,1
879,10,2012,206,21,16,0,0,4,1
879,13,2012,6,5,3,0,0,3,1
879,17,2012,9,3,4,0,0,3,1
879,18,2012,1,2,1,1,0,2,0
879,20,2012,9,4,6,0,0,4,1
879,30,2012,131,14,7,0,0,4,1
879,37,2012,164,24,17,0,0,4,1
879,39,2012,164,23,18,0,0,4,1
879,154,2012,208,18,21,0,0,0,0
879,155,2012,15,15,9,0,0,3,1
879,807,2012,10,7,5,0,0,3,1
879,808,2012,207,19,11,0,0,3,1
879,811,2012,3,12,23,0,0,0,0
879,813,2012,3,6,22,0,0,0,0
879,814,2012,10,11,19,0,0,3,1
879,815,2012,15,13,24,0,0,0,0
879,817,2012,5,16,13,0,0,5,1
879,818,2012,5,17,8,0,0,4,1
879,819,2012,206,22,12,0,0,3,1
880,1,2013,131,3,5,0,0,3,1
880,3,2013,131,6,20,0,0,1,0
880,4,2013,6,5,2,0,0,3,1
880,8,2013,208,7,1,1,0,2,0
880,13,2013,6,4,4,0,0,3,1
880,16,2013,10,12,7,0,0,2,0
880,17,2013,9,2,6,0,0,3,1
880,18,2013,1,10,9,0,0,3,1
880,20,2013,9,1,3,0,1,3,1
880,154,2013,208,8,10,0,0,3,1
880,807,2013,15,11,22,0,0,0,0
880,813,2013,3,17,21,0,0,1,0
880,814,2013,10,9,8,0,0,2,0
880,815,2013,1,15,11,0,0,3,1
880,817,2013,5,14,19,0,0,2,0
880,818,2013,5,13,12,0,0,3,1
880,819,2013,207,22,16,0,0,2,0
880,820,2013,206,20,17,0,0,3,1
880,821,2013,15,18,13,0,0,2,0
880,822,2013,3,16,14,0,0,3,1
880,823,2013,207,21,18,0,0,3,1
880,824,2013,206,19,15,0,0,3,1
881,1,2013,131,4,3,0,0,4,1
881,3,2013,131,6,4,0,0,4,1
881,4,2013,6,3,22,0,0,0,0
881,8,2013,208,7,7,0,0,3,1
881,13,2013,6,2,5,0,0,4,1
881,16,2013,10,9,20,0,0,2,0
881,17,2013,9,5,2,0,0,4,1
881,18,2013,1,8,17,0,0,3,1
881,20,2013,9,1,1,1,1,4,1
881,154,2013,208,11,6,0,0,3,1
881,807,2013,15,12,8,0,0,4,1
881,813,2013,3,16,19,0,0,3,1
881,814,2013,10,15,21,0,0,2,0
881,815,2013,1,10,9,0,0,4,1
881,817,2013,5,13,18,0,0,3,1
881,818,2013,5,17,10,0,0,3,1
881,819,2013,207,20,14,0,0,4,1
881,820,2013,206,21,16,0,0,4,1
881,821,2013,15,14,12,0,0,4,1
881,822,2013,3,18,11,0,0,3,1
881,823,2013,207,22,15,0,0,4,1
881,824,2013,206,19,13,0,0,4,1
882,1,2013,131,1,3,0,1,3,1
882,3,2013,131,4,19,0,0,3,1
882,4,2013,6,3,1,1,0,3,1
882,8,2013,208,2,2,0,0,3,1
882,13,2013,6,5,6,0,0,3,1
882,16,2013,10,13,21,0,0,0,0
882,17,2013,9,14,20,0,0,2,0
882,18,2013,1,8,5,0,0,2,0
882,20,2013,9,9,4,0,0,3,1
882,154,2013,208,6,9,0,0,3,1
882,807,2013,15,10,10,0,0,3,1
882,813,2013,3,15,14,0,0,3,1
882,814,2013,10,11,8,0,0,3,1
882,815,2013,1,12,11,0,0,2,0
882,817,2013,5,7,7,0,0,3,1
882,818,2013,5,16,12,0,0,3,1
882,819,2013,207,21,16,0,0,3,1
882,820,2013,206,20,17,0,0,3,1
882,821,2013,15,18,22,0,0,0,0
882,822,2013,3,17,13,0,0,3,1
882,823,2013,207,22,18,0,0,3,1
882,824,2013,206,19,15,0,0,3,1
883,1,2013,131,4,5,0,0,3,1
883,3,2013,131,1,9,0,1,4,1
883,4,2013,6,3,8,0,0,4,1
883,8,2013,208,9,2,0,0,2,0
883,13,2013,6,6,15,0,0,4,1
883,16,2013,10,8,13,0,0,3,1
883,17,2013,9,5,7,0,0,3,1
883,18,2013,1,10,10,0,0,4,1
883,20,2013,9,2,1,1,0,3,1
883,154,2013,208,11,3,0,0,3,1
883,807,2013,15,14,12,0,0,3,1
883,813,2013,3,17,11,0,0,3,1
883,814,2013,10,7,4,0,0,2,0
883,815,2013,1,12,6,0,0,3,1
883,817,2013,5,13,16,0,0,3,1
883,818,2013,5,16,22,0,0,1,0
883,819,2013,207,19,17,0,0,3,1
883,820,2013,206,22,20,0,0,4,1
883,821,2013,15,18,18,0,0,4,1
883,822,2013,3,15,14,0,0,3,1
883,823,2013,207,21,21,0,0,5,1
883,824,2013,206,20,19,0,0,4,1
884,1,2013,131,2,12,0,0,4,1
884,3,2013,131,1,6,0,1,3,1
884,4,2013,6,5,1,1,0,4,1
884,8,2013,208,4,2,0,0,3,1
884,13,2013,6,6,3,0,0,4,1
884,16,2013,10,13,13,0,0,4,1
884,17,2013,9,8,5,0,0,4,1
884,18,2013,1,14,8,0,0,3,1
884,20,2013,9,3,4,0,0,4,1
884,154,2013,208,7,22,0,0,0,0
884,807,2013,15,15,15,0,0,6,1
884,813,2013,3,18,14,0,0,5,1
884,814,2013,10,10,7,0,0,4,1
884,815,2013,1,9,9,0,0,4,1
884,817,2013,5,11,10,0,0,4,1
884,818,2013,5,12,20,0,0,4,1
884,819,2013,207,22,17,0,0,3,1
884,820,2013,206,21,19,0,0,3,1
884,821,2013,15,16,11,0,0,4,1
884,822,2013,3,17,16,0,0,3,1
884,823,2013,207,19,21,0,0,2,0
884,824,2013,206,20,18,0,0,4,1
885,1,2013,131,2,4,0,0,1,0
885,3,2013,131,1,1,1,1,1,0
885,4,2013,6,6,7,0,0,1,0
885,8,2013,208,5,10,0,0,2,0
885,13,2013,6,22,21,0,0,1,0
885,16,2013,10,8,5,0,0,1,0
885,17,2013,9,4,3,0,0,1,0
885,18,2013,1,9,6,0,0,1,0
885,20,2013,9,3,2,0,0,1,0
885,154,2013,208,13,17,0,0,2,0
885,807,2013,15,11,11,0,0,1,0
885,813,2013,3,16,20,0,0,2,0
885,814,2013,10,17,9,0,0,1,0
885,815,2013,1,7,16,0,0,1,0
885,817,2013,5,12,18,0,0,1,0
885,818,2013,5,10,8,0,0,1,0
885,819,2013,207,18,22,0,0,0,0
885,820,2013,206,20,14,0,0,3,1
885,821,2013,15,19,13,0,0,2,0
885,822,2013,3,14,12,0,0,1,0
885,823,2013,207,15,15,0,0,3,1
885,824,2013,206,21,19,0,0,2,0
886,1,2013,131,2,3,0,0,2,0
886,3,2013,131,4,5,0,0,3,1
886,4,2013,6,6,2,0,0,2,0
886,8,2013,208,9,9,0,0,1,0
886,13,2013,6,16,8,0,0,2,0
886,16,2013,10,8,10,0,0,3,1
886,17,2013,9,5,4,0,0,2,0
886,18,2013,1,14,12,0,0,1,0
886,20,2013,9,1,1,1,1,2,0
886,154,2013,208,19,13,0,0,2,0
886,807,2013,15,11,21,0,0,2,0
886,813,2013,3,13,16,0,0,3,1
886,814,2013,10,17,7,0,0,1,0
886,815,2013,1,12,11,0,0,2,0
886,817,2013,5,10,15,0,0,2,0
886,818,2013,5,7,6,0,0,2,0
886,819,2013,207,18,18,0,0,2,0
886,820,2013,206,21,19,0,0,1,0
886,821,2013,15,15,20,0,0,2,0
886,822,2013,3,3,14,0,0,2,0
886,823,2013,207,22,22,0,0,4,1
886,824,2013,206,20,17,0,0,1,0
887,1,2013,131,1,4,0,1,2,0
887,3,2013,131,2,1,1,0,3,1
887,4,2013,6,10,3,0,0,3,1
887,8,2013,208,9,5,0,0,2,0
887,13,2013,6,12,6,0,0,4,1
887,16,2013,10,7,7,0,0,2,0
887,17,2013,9,4,2,0,0,3,1
887,18,2013,1,11,13,0,0,2,0
887,20,2013,9,3,21,0,0,2,0
887,154,2013,208,8,19,0,0,3,1
887,807,2013,15,15,10,0,0,3,1
887,813,2013,3,16,11,0,0,2,0
887,814,2013,10,5,9,0,0,3,1
887,815,2013,1,14,20,0,0,2,0
887,817,2013,5,6,8,0,0,2,0
887,818,2013,5,13,22,0,0,2,0
887,819,2013,207,19,15,0,0,2,0
887,820,2013,206,22,17,0,0,2,0
887,821,2013,15,18,14,0,0,4,1
887,822,2013,3,17,12,0,0,2,0
887,823,2013,207,21,18,0,0,3,1
887,824,2013,206,20,16,0,0,2,0
888,1,2013,131,1,5,0,1,3,1
888,3,2013,131,11,9,0,0,3,1
888,4,2013,6,8,4,0,0,3,1
888,8,2013,208,4,2,0,0,3,1
888,13,2013,6,7,22,0,0,0,0
888,16,2013,10,15,13,0,0,3,1
888,17,2013,9,3,7,0,0,3,1
888,18,2013,1,9,6,0,0,2,0
888,20,2013,9,2,1,1,0,3,1
888,154,2013,208,5,3,0,0,3,1
888,807,2013,15,10,10,0,0,3,1
888,813,2013,3,18,15,0,0,2,0
888,814,2013,10,12,11,0,0,2,0
888,815,2013,1,13,8,0,0,2,0
888,817,2013,5,6,12,0,0,3,1
888,818,2013,5,16,20,0,0,1,0
888,819,2013,207,19,17,0,0,3,1
888,820,2013,206,22,19,0,0,4,1
888,821,2013,15,14,14,0,0,3,1
888,822,2013,3,17,16,0,0,2,0
888,823,2013,207,21,18,0,0,3,1
888,824,2013,206,20,21,0,0,2,0
890,1,2013,131,1,1,1,1,3,1
890,3,2013,131,4,19,0,0,3,1
890,4,2013,6,5,5,0,0,3,1
890,8,2013,208,6,2,0,0,2,0
890,13,2013,6,7,8,0,0,3,1
890,16,2013,10,11,22,0,0,0,0
890,17,2013,9,10,4,0,0,3,1
890,18,2013,1,13,7,0,0,2,0
890,20,2013,9,2,3,0,0,3,1
890,154,2013,208,3,6,0,0,4,1
890,807,2013,15,12,11,0,0,3,1
890,813,2013,3,15,10,0,0,3,1
890,814,2013,10,18,18,0,0,3,1
890,815,2013,1,9,9,0,0,2,0
890,817,2013,5,8,13,0,0,2,0
890,818,2013,5,14,12,0,0,3,1
890,819,2013,207,19,15,0,0,2,0
890,820,2013,206,22,17,0,0,3,1
890,821,2013,15,17,21,0,0,1,0
890,822,2013,3,16,20,0,0,2,0
890,823,2013,207,20,14,0,0,3,1
890,824,2013,206,21,16,0,0,3,1
891,1,2013,131,1,3,0,1,2,0
891,3,2013,131,4,4,0,0,2,0
891,4,2013,6,9,2,0,0,2,0
891,8,2013,208,8,21,0,0,1,0
891,13,2013,6,10,7,0,0,2,0
891,16,2013,10,12,9,0,0,2,0
891,17,2013,9,3,5,0,0,2,0
891,18,2013,1,6,6,0,0,2,0
891,20,2013,9,2,1,1,0,2,0
891,154,2013,208,7,8,0,0,1,0
891,807,2013,15,11,13,0,0,2,0
891,813,2013,3,17,17,0,0,3,1
891,814,2013,10,5,20,0,0,2,0
891,815,2013,1,13,11,0,0,2,0
891,817,2013,5,19,10,0,0,2,0
891,818,2013,5,18,12,0,0,2,0
891,819,2013,207,22,22,0,0,0,0
891,820,2013,206,16,19,0,0,3,1
891,821,2013,15,21,14,0,0,3,1
891,822,2013,3,20,15,0,0,2,0
891,823,2013,207,14,16,0,0,2,0
891,824,2013,206,15,18,0,0,2,0
892,1,2013,131,12,9,0,0,2,0
892,3,2013,131,6,6,0,0,1,0
892,4,2013,6,5,2,0,0,1,0
892,8,2013,208,11,11,0,0,2,0
892,13,2013,6,4,4,0,0,1,0
892,16,2013,10,14,16,0,0,1,0
892,17,2013,9,2,3,0,0,1,0
892,18,2013,1,9,10,0,0,1,0
892,20,2013,9,1,1,1,1,1,0
892,154,2013,208,13,8,0,0,1,0
892,807,2013,15,3,5,0,0,1,0
892,813,2013,3,15,14,0,0,1,0
892,814,2013,10,16,22,0,0,0,0
892,815,2013,1,8,12,0,0,1,0
892,817,2013,5,7,7,0,0,1,0
892,818,2013,5,10,21,0,0,0,0
892,819,2013,207,20,17,0,0,2,0
892,820,2013,206,22,20,0,0,1,0
892,821,2013,15,17,13,0,0,1,0
892,822,2013,3,18,15,0,0,1,0
892,823,2013,207,19,18,0,0,2,0
892,824,2013,206,21,19,0,0,1,0
893,1,2013,131,5,5,0,0,2,0
893,3,2013,131,2,4,0,0,2,0
893,4,2013,6,7,2,0,0,2,0
893,8,2013,208,13,3,0,0,2,0
893,13,2013,6,6,6,0,0,3,1
893,16,2013,10,15,10,0,0,3,1
893,17,2013,9,4,15,0,0,2,0
893,18,2013,1,8,7,0,0,2,0
893,20,2013,9,1,1,1,1,2,0
893,154,2013,208,3,21,0,0,3,1
893,807,2013,15,11,9,0,0,2,0
893,813,2013,3,18,11,0,0,3,1
893,814,2013,10,17,20,0,0,2,0
893,815,2013,1,14,8,0,0,2,0
893,817,2013,5,9,22,0,0,1,0
893,818,2013,5,12,14,0,0,3,1
893,819,2013,207,19,19,0,0,3,1
893,820,2013,206,22,17,0,0,3,1
893,821,2013,15,10,12,0,0,2,0
893,822,2013,3,16,13,0,0,3,1
893,823,2013,207,20,16,0,0,3,1
893,824,2013,206,21,18,0,0,4,1
894,1,2013,131,2,5,0,0,2,0
894,3,2013,131,5,7,0,0,2,0
894,4,2013,6,6,6,0,0,2,0
894,8,2013,208,10,2,0,0,2,0
894,13,2013,6,7,9,0,0,2,0
894,16,2013,10,14,20,0,0,4,1
894,17,2013,9,3,21,0,0,3,1
894,18,2013,1,12,8,0,0,2,0
894,20,2013,9,1,1,1,1,2,0
894,154,2013,208,4,3,0,0,2,0
894,807,2013,15,8,4,0,0,2,0
894,813,2013,3,18,13,0,0,2,0
894,814,2013,10,15,22,0,0,2,0
894,815,2013,1,11,10,0,0,2,0
894,817,2013,5,13,19,0,0,2,0
894,818,2013,5,16,18,0,0,3,1
894,819,2013,207,19,14,0,0,2,0
894,820,2013,206,22,17,0,0,2,0
894,821,2013,15,9,11,0,0,2,0
894,822,2013,3,17,12,0,0,2,0
894,823,2013,207,20,15,0,0,3,1
894,824,2013,206,21,16,0,0,2,0
895,1,2013,131,3,20,0,0,1,0
895,3,2013,131,6,8,0,0,4,1
895,4,2013,6,8,4,0,0,2,0
895,8,2013,208,9,5,0,0,2,0
895,13,2013,6,5,10,0,0,3,1
895,16,2013,10,17,14,0,0,2,0
895,17,2013,9,1,2,0,1,3,1
895,18,2013,1,10,9,0,0,3,1
895,20,2013,9,2,1,1,0,2,0
895,154,2013,208,4,3,0,0,2,0
895,807,2013,15,7,6,0,0,2,0
895,813,2013,3,15,16,0,0,2,0
895,814,2013,10,12,11,0,0,2,0
895,815,2013,1,11,15,0,0,3,1
895,817,2013,5,16,13,0,0,3,1
895,818,2013,5,18,12,0,0,3,1
895,819,2013,207,20,18,0,0,3,1
895,820,2013,206,19,19,0,0,2,0
895,821,2013,15,14,7,0,0,2,0
895,822,2013,3,13,17,0,0,2,0
895,823,2013,207,21,21,0,0,0,0
895,824,2013,206,22,22,0,0,0,0
896,1,2013,131,3,6,0,0,2,0
896,3,2013,131,2,2,0,0,2,0
896,4,2013,6,8,11,0,0,3,1
896,8,2013,208,6,7,0,0,2,0
896,13,2013,6,5,4,0,0,2,0
896,16,2013,10,13,9,0,0,1,0
896,17,2013,9,4,20,0,0,2,0
896,18,2013,1,10,14,0,0,3,1
896,20,2013,9,1,1,1,1,2,0
896,154,2013,208,17,3,0,0,1,0
896,807,2013,15,7,19,0,0,3,1
896,813,2013,3,18,12,0,0,2,0
896,814,2013,10,12,8,0,0,2,0
896,815,2013,1,9,5,0,0,2,0
896,817,2013,5,11,10,0,0,2,0
896,818,2013,5,14,13,0,0,2,0
896,819,2013,207,21,21,0,0,2,0
896,820,2013,206,22,17,0,0,2,0
896,821,2013,15,16,15,0,0,3,1
896,822,2013,3,15,16,0,0,2,0
896,823,2013,207,20,22,0,0,0,0
896,824,2013,206,19,18,0,0,2,0
897,1,2013,131,4,7,0,0,2,0
897,3,2013,131,3,3,0,0,2,0
897,4,2013,6,11,5,0,0,2,0
897,8,2013,208,5,22,0,0,0,0
897,13,2013,6,8,8,0,0,2,0
897,16,2013,10,18,10,0,0,1,0
897,17,2013,9,1,2,0,1,2,0
897,18,2013,1,13,12,0,0,2,0
897,20,2013,9,2,1,1,0,2,0
897,154,2013,208,7,4,0,0,2,0
897,807,2013,15,6,14,0,0,3,1
897,813,2013,3,15,11,0,0,2,0
897,814,2013,10,12,6,0,0,1,0
897,815,2013,1,9,9,0,0,2,0
897,817,2013,5,10,16,0,0,2,0
897,818,2013,5,14,17,0,0,2,0
897,819,2013,207,21,19,0,0,2,0
897,820,2013,206,22,21,0,0,2,0
897,821,2013,15,17,13,0,0,2,0
897,822,2013,3,16,15,0,0,2,0
897,823,2013,207,19,18,0,0,2,0
897,824,2013,206,20,20,0,0,2,0
898,1,2013,131,5,4,0,0,1,0
898,3,2013,131,14,9,0,0,1,0
898,4,2013,6,6,5,0,0,1,0
898,5,2013,208,8,15,0,0,2,0
898,13,2013,6,15,13,0,0,2,0
898,16,2013,10,17,22,0,0,0,0
898,17,2013,9,2,3,0,0,1,0
898,18,2013,1,13,10,0,0,1,0
898,20,2013,9,1,1,1,1,1,0
898,154,2013,208,3,2,0,0,1,0
898,807,2013,15,4,6,0,0,1,0
